"Mod name","Registry name","Item ID","Display name","Tags"
"Tinkers' Construct","tconstruct:enderman_wall_head","tconstruct:enderman_head","Enderman Head",""
"Tinkers' Construct","tconstruct:exposed_copper_platform","tconstruct:exposed_copper_platform","Exposed Copper Platform","tconstruct:mineable/pickadze, tconstruct:copper_platforms, minecraft:needs_stone_tool, minecraft:mineable/pickaxe"
"Tinkers' Construct","tconstruct:foundry_controller","tconstruct:foundry_controller","Foundry Controller","tconstruct:mineable/pickadze, minecraft:mineable/pickaxe, minecraft:needs_diamond_tool"
"Tinkers' Construct","tconstruct:glow","","Glow",""
"Tinkers' Construct","tconstruct:gold_bars","tconstruct:gold_bars","Gold Bars","minecraft:needs_iron_tool, minecraft:guarded_by_piglins, tconstruct:mineable/pickadze, minecraft:mineable/pickaxe, tconstruct:platform_connections"
"Tinkers' Construct","tconstruct:gold_platform","tconstruct:gold_platform","Gold Platform","minecraft:needs_iron_tool, tconstruct:mineable/pickadze, minecraft:mineable/pickaxe, minecraft:guarded_by_piglins"
"Tinkers' Construct","tconstruct:gray_clear_stained_glass","tconstruct:gray_clear_stained_glass","Clear Gray Stained Glass","forge:glass/silica, forge:glass, forge:glass/gray, minecraft:impermeable, forge:stained_glass, supplementaries:brick_breakable, supplementaries:brick_breakable_recursive"
"Tinkers' Construct","tconstruct:gray_clear_stained_glass_pane","tconstruct:gray_clear_stained_glass_pane","Clear Gray Stained Glass Pane","forge:stained_glass_panes, forge:glass_panes, forge:glass_panes/gray, tconstruct:platform_connections, supplementaries:brick_breakable_recursive, supplementaries:brick_breakable, forge:glass_panes/silica"
"Tinkers' Construct","tconstruct:green_clear_stained_glass","tconstruct:green_clear_stained_glass","Clear Green Stained Glass","forge:glass/silica, forge:glass, forge:glass/green, minecraft:impermeable, forge:stained_glass, supplementaries:brick_breakable, supplementaries:brick_breakable_recursive"
"Tinkers' Construct","tconstruct:green_clear_stained_glass_pane","tconstruct:green_clear_stained_glass_pane","Clear Green Stained Glass Pane","forge:stained_glass_panes, forge:glass_panes, tconstruct:platform_connections, supplementaries:brick_breakable_recursive, forge:glass_panes/silica, supplementaries:brick_breakable, forge:glass_panes/green"
"Tinkers' Construct","tconstruct:greenheart_button","tconstruct:greenheart_button","Greenheart Button","tconstruct:platform_connections, tconstruct:mineable/mattock, 1_splatus:ultris/permeable, minecraft:buttons, minecraft:mineable/shovel, minecraft:mineable/axe, 1_splatus:spellbound/permeable_by_wind, tconstruct:mineable/hand_axe, minecraft:wooden_buttons, tconstruct:mineable/pickadze, 1_splatus:spellbound/permeable, minecraft:non_flammable_wood"
"Tinkers' Construct","tconstruct:greenheart_door","tconstruct:greenheart_door","Greenheart Door","tconstruct:mineable/pickadze, minecraft:mineable/axe, minecraft:wooden_doors, tconstruct:mineable/mattock, tconstruct:mineable/hand_axe, minecraft:non_flammable_wood, minecraft:doors, minecraft:mineable/shovel"
"Tinkers' Construct","tconstruct:greenheart_fence","tconstruct:greenheart_fence","Greenheart Fence","tconstruct:mineable/pickadze, minecraft:mineable/shovel, minecraft:non_flammable_wood, supplementaries:posts, minecraft:fences, minecraft:wooden_fences, minecraft:mineable/axe, 1_splatus:spellbound/permeable_by_wind, tconstruct:platform_connections, tconstruct:mineable/hand_axe, forge:fences/wooden, tconstruct:mineable/mattock, forge:fences"
"Tinkers' Construct","tconstruct:greenheart_fence_gate","tconstruct:greenheart_fence_gate","Greenheart Fence Gate","tconstruct:mineable/pickadze, minecraft:mineable/shovel, minecraft:mineable/axe, tconstruct:mineable/hand_axe, minecraft:unstable_bottom_center, tconstruct:mineable/mattock, minecraft:fence_gates, 1_splatus:spellbound/permeable_by_wind, forge:fence_gates/wooden, forge:fence_gates, minecraft:non_flammable_wood"
"Tinkers' Construct","tconstruct:greenheart_log","tconstruct:greenheart_log","Greenheart Log","alexsmobs:potoo_perches, tconstruct:enderbark/logs_can_grow_through, tconstruct:greenheart_logs, alexsmobs:soul_vulture_spawns, minecraft:lava_pool_stone_cannot_replace, alexsmobs:cachalot_whale_breakables, minecraft:non_flammable_wood, minecraft:needs_stone_tool, minecraft:completes_find_tree_tutorial, tconstruct:mineable/mattock, tconstruct:mineable/hand_axe, alexsmobs:soul_vulture_perches, tconstruct:slimy_logs, minecraft:parrots_spawnable_on, minecraft:logs, minecraft:mineable/axe, tconstruct:tree_log"
"Tinkers' Construct","tconstruct:greenheart_planks","tconstruct:greenheart_planks","Greenheart Planks","tconstruct:slimy_planks, tconstruct:mineable/pickadze, alexsmobs:cachalot_whale_breakables, tconstruct:mineable/hand_axe, minecraft:non_flammable_wood, tconstruct:planklike, tconstruct:mineable/mattock, minecraft:planks, minecraft:mineable/axe, minecraft:mineable/shovel"
"Tinkers' Construct","tconstruct:greenheart_planks_slab","tconstruct:greenheart_planks_slab","Greenheart Slab","minecraft:wooden_slabs, tconstruct:mineable/mattock, minecraft:mineable/axe, tconstruct:mineable/hand_axe, tconstruct:mineable/pickadze, minecraft:non_flammable_wood, minecraft:slabs, alexsmobs:cachalot_whale_breakables, minecraft:mineable/shovel"
"Tinkers' Construct","tconstruct:greenheart_planks_stairs","tconstruct:greenheart_planks_stairs","Greenheart Stairs","minecraft:stairs, tconstruct:mineable/mattock, minecraft:mineable/axe, minecraft:wooden_stairs, tconstruct:mineable/hand_axe, tconstruct:mineable/pickadze, minecraft:non_flammable_wood, alexsmobs:cachalot_whale_breakables, minecraft:mineable/shovel"
"Tinkers' Construct","tconstruct:greenheart_pressure_plate","tconstruct:greenheart_pressure_plate","Greenheart Pressure Plate","tconstruct:mineable/mattock, 1_splatus:ultris/permeable, minecraft:pressure_plates, minecraft:mineable/shovel, minecraft:mineable/axe, 1_splatus:spellbound/permeable_by_wind, tconstruct:mineable/hand_axe, tconstruct:mineable/pickadze, 1_splatus:spellbound/permeable, minecraft:non_flammable_wood, minecraft:wall_post_override, minecraft:wooden_pressure_plates"
"Tinkers' Construct","tconstruct:greenheart_sign","tconstruct:greenheart_sign","Greenheart Sign","minecraft:standing_signs, minecraft:signs, tconstruct:mineable/pickadze, minecraft:wall_post_override, minecraft:mineable/shovel, minecraft:mineable/axe, 1_splatus:spellbound/permeable, tconstruct:mineable/hand_axe, tconstruct:mineable/mattock, 1_splatus:spellbound/permeable_by_wind, 1_splatus:ultris/permeable"
"Tinkers' Construct","tconstruct:greenheart_trapdoor","tconstruct:greenheart_trapdoor","Greenheart Trapdoor","minecraft:wooden_trapdoors, tconstruct:mineable/pickadze, minecraft:mineable/axe, tconstruct:mineable/mattock, tconstruct:mineable/hand_axe, minecraft:non_flammable_wood, minecraft:trapdoors, minecraft:mineable/shovel"
"Tinkers' Construct","tconstruct:greenheart_wall_sign","tconstruct:greenheart_sign","Greenheart Sign","minecraft:wall_post_override, tconstruct:mineable/mattock, minecraft:mineable/axe, tconstruct:mineable/pickadze, tconstruct:mineable/hand_axe, minecraft:wall_signs, minecraft:signs, tconstruct:platform_connections, minecraft:mineable/shovel"
"Tinkers' Construct","tconstruct:greenheart_wood","tconstruct:greenheart_wood","Greenheart Wood","alexsmobs:potoo_perches, tconstruct:enderbark/logs_can_grow_through, tconstruct:greenheart_logs, alexsmobs:soul_vulture_spawns, minecraft:lava_pool_stone_cannot_replace, alexsmobs:cachalot_whale_breakables, minecraft:non_flammable_wood, minecraft:needs_stone_tool, minecraft:completes_find_tree_tutorial, tconstruct:mineable/mattock, tconstruct:mineable/hand_axe, alexsmobs:soul_vulture_perches, tconstruct:slimy_logs, minecraft:parrots_spawnable_on, minecraft:logs, minecraft:mineable/axe, tconstruct:tree_log"
"Tinkers' Construct","tconstruct:grout","tconstruct:grout","Grout","minecraft:enderman_holdable, minecraft:mineable/shovel, tconstruct:mineable/pickadze, tconstruct:mineable/mattock"
"Tinkers' Construct","tconstruct:hepatizon_block","tconstruct:hepatizon_block","Block of Hepatizon","forge:storage_blocks/hepatizon, forge:storage_blocks, tconstruct:mineable/pickadze, tconstruct:anvil_metal, minecraft:needs_diamond_tool, minecraft:mineable/pickaxe, minecraft:beacon_base_blocks"
"Tinkers' Construct","tconstruct:honey_fluid","","Honey",""
"Tinkers' Construct","tconstruct:husk_head","tconstruct:husk_head","Husk Head",""
"Tinkers' Construct","tconstruct:husk_wall_head","tconstruct:husk_head","Husk Head",""
"Tinkers' Construct","tconstruct:ichor_cake","tconstruct:ichor_cake","Ichor Cake",""
"Tinkers' Construct","tconstruct:ichor_congealed_slime","tconstruct:ichor_congealed_slime","Congealed Ichor","tconstruct:enderbark/roots_can_grow_through, tconstruct:enderbark/logs_can_grow_through, tconstruct:mineable/pickadze, minecraft:enderman_holdable, minecraft:mineable/shovel, tconstruct:mineable/mattock, tconstruct:congealed_slime"
"Tinkers' Construct","tconstruct:ichor_earth_slime_grass","tconstruct:ichor_earth_slime_grass","Ichor Nylium","minecraft:needs_iron_tool, tconstruct:mineable/mattock, minecraft:enderman_holdable, tconstruct:slimy_nylium, tconstruct:mineable/pickadze, tconstruct:slimy_soil/earth, tconstruct:slimy_soil, tconstruct:slimy_nylium/ichor, minecraft:mineable/shovel"
"Tinkers' Construct","tconstruct:ichor_ender_slime_grass","tconstruct:ichor_ender_slime_grass","Ichor Nylium","minecraft:needs_diamond_tool, tconstruct:mineable/mattock, minecraft:enderman_holdable, tconstruct:slimy_nylium, tconstruct:mineable/pickadze, tconstruct:slimy_soil/ender, tconstruct:slimy_soil, tconstruct:slimy_nylium/ichor, minecraft:mineable/shovel"
"Tinkers' Construct","tconstruct:ichor_enderbark_roots","tconstruct:ichor_enderbark_roots","Slimy Enderbark Roots","minecraft:enderman_holdable, tconstruct:mineable/pickadze, tconstruct:enderbark/roots_can_grow_through, minecraft:needs_diamond_tool, tconstruct:mineable/mattock, tconstruct:enderbark/roots, tconstruct:enderbark/logs_can_grow_through, tconstruct:slimy_soil/ichor, minecraft:mineable/shovel, tconstruct:slimy_soil"
"Tinkers' Construct","tconstruct:ichor_ichor_slime_grass","tconstruct:ichor_ichor_slime_grass","Ichor Nylium","minecraft:needs_iron_tool, tconstruct:mineable/mattock, minecraft:enderman_holdable, tconstruct:slimy_nylium, tconstruct:slimy_soil/ichor, tconstruct:mineable/pickadze, tconstruct:slimy_soil, tconstruct:slimy_nylium/ichor, minecraft:mineable/shovel"
"Tinkers' Construct","tconstruct:ichor_sky_slime_grass","tconstruct:ichor_sky_slime_grass","Ichor Nylium","minecraft:needs_iron_tool, tconstruct:mineable/mattock, minecraft:enderman_holdable, tconstruct:slimy_nylium, tconstruct:mineable/pickadze, tconstruct:slimy_soil, tconstruct:slimy_soil/sky, tconstruct:slimy_nylium/ichor, minecraft:mineable/shovel"
"Tinkers' Construct","tconstruct:ichor_slime","tconstruct:ichor_slime","Ichor Block","tconstruct:slime_block"
"Tinkers' Construct","tconstruct:ichor_slime_crystal_block","tconstruct:ichor_slime_crystal_block","Ichor Crystal Block","minecraft:mineable/pickaxe, tconstruct:mineable/pickadze"
"Tinkers' Construct","tconstruct:ichor_slime_crystal_cluster","tconstruct:ichor_slime_crystal_cluster","Ichor Crystal Cluster","minecraft:mineable/pickaxe, tconstruct:mineable/pickadze"
"Tinkers' Construct","tconstruct:ichor_slime_dirt","tconstruct:ichor_slime_dirt","Ichor Dirt","tconstruct:slimy_soil/ichor, minecraft:needs_iron_tool, tconstruct:mineable/pickadze, minecraft:enderman_holdable, tconstruct:slimy_soil, minecraft:mineable/shovel, tconstruct:mineable/mattock"
"Tinkers' Construct","tconstruct:ichor_slime_fern","tconstruct:ichor_slime_fern","Slimy Roots","tconstruct:mineable/scythe, minecraft:replaceable_plants, 1_splatus:spellbound/bone_wand_replaceable, minecraft:mineable/axe, tconstruct:mineable/hand_axe, 1_splatus:ultris/permeable, 1_splatus:spellbound/permeable_by_wind, forge:mineable/shears, 1_splatus:spellbound/permeable"
"Tinkers' Construct","tconstruct:ichor_slime_leaves","tconstruct:ichor_slime_leaves","Slimy Wart","minecraft:mineable/hoe, minecraft:completes_find_tree_tutorial, tconstruct:mineable/scythe, minecraft:nether_carver_replaceables, tconstruct:mineable/dagger, minecraft:wart_blocks"
"Tinkers' Construct","tconstruct:ichor_slime_sapling","tconstruct:ichor_slime_sapling","Ichor Sapling","minecraft:enderman_holdable"
"Tinkers' Construct","tconstruct:ichor_slime_tall_grass","tconstruct:ichor_slime_tall_grass","Tall Slimy Grass","tconstruct:mineable/scythe, minecraft:replaceable_plants, 1_splatus:spellbound/bone_wand_replaceable, minecraft:mineable/axe, tconstruct:mineable/hand_axe, 1_splatus:ultris/permeable, 1_splatus:spellbound/permeable_by_wind, forge:mineable/shears, 1_splatus:spellbound/permeable"
"Tinkers' Construct","tconstruct:ichor_vanilla_slime_grass","tconstruct:ichor_vanilla_slime_grass","Ichor Nylium","minecraft:needs_iron_tool, tconstruct:mineable/mattock, minecraft:enderman_holdable, tconstruct:slimy_nylium, tconstruct:mineable/pickadze, tconstruct:slimy_soil, tconstruct:slimy_nylium/ichor, tconstruct:slimy_soil/vanilla, minecraft:mineable/shovel"
"Tinkers' Construct","tconstruct:iron_platform","tconstruct:iron_platform","Iron Platform","tconstruct:mineable/pickadze, minecraft:needs_stone_tool, minecraft:mineable/pickaxe"
"Tinkers' Construct","tconstruct:knightslime_block","tconstruct:knightslime_block","Block of Knightslime","tconstruct:mineable/pickadze, forge:storage_blocks/knightslime, forge:storage_blocks, forge:needs_netherite_tool, minecraft:mineable/pickaxe"
"Tinkers' Construct","tconstruct:large_earth_slime_crystal_bud","tconstruct:large_earth_slime_crystal_bud","Large Earthslime Crystal Bud","minecraft:mineable/pickaxe, tconstruct:mineable/pickadze"
"Tinkers' Construct","tconstruct:large_ender_slime_crystal_bud","tconstruct:large_ender_slime_crystal_bud","Large Enderslime Crystal Bud","minecraft:mineable/pickaxe, tconstruct:mineable/pickadze"
"Tinkers' Construct","tconstruct:large_ichor_slime_crystal_bud","tconstruct:large_ichor_slime_crystal_bud","Large Ichor Crystal Bud","minecraft:mineable/pickaxe, tconstruct:mineable/pickadze"
"Tinkers' Construct","tconstruct:large_sky_slime_crystal_bud","tconstruct:large_sky_slime_crystal_bud","Large Skyslime Crystal Bud","minecraft:mineable/pickaxe, tconstruct:mineable/pickadze"
"Tinkers' Construct","tconstruct:light_blue_clear_stained_glass","tconstruct:light_blue_clear_stained_glass","Clear Light Blue Stained Glass","forge:glass/silica, forge:glass, minecraft:impermeable, forge:glass/light_blue, forge:stained_glass, supplementaries:brick_breakable, supplementaries:brick_breakable_recursive"
"Tinkers' Construct","tconstruct:light_blue_clear_stained_glass_pane","tconstruct:light_blue_clear_stained_glass_pane","Clear Light Blue Stained Glass Pane","forge:stained_glass_panes, forge:glass_panes, tconstruct:platform_connections, supplementaries:brick_breakable_recursive, forge:glass_panes/light_blue, supplementaries:brick_breakable, forge:glass_panes/silica"
"Tinkers' Construct","tconstruct:light_gray_clear_stained_glass","tconstruct:light_gray_clear_stained_glass","Clear Light Gray Stained Glass","forge:glass/light_gray, forge:glass/silica, forge:glass, minecraft:impermeable, forge:stained_glass, supplementaries:brick_breakable, supplementaries:brick_breakable_recursive"
"Tinkers' Construct","tconstruct:light_gray_clear_stained_glass_pane","tconstruct:light_gray_clear_stained_glass_pane","Clear Light Gray Stained Glass Pane","forge:stained_glass_panes, forge:glass_panes, forge:glass_panes/light_gray, tconstruct:platform_connections, supplementaries:brick_breakable_recursive, supplementaries:brick_breakable, forge:glass_panes/silica"
"Tinkers' Construct","tconstruct:lime_clear_stained_glass","tconstruct:lime_clear_stained_glass","Clear Lime Stained Glass","forge:glass/silica, forge:glass, forge:glass/lime, minecraft:impermeable, forge:stained_glass, supplementaries:brick_breakable, supplementaries:brick_breakable_recursive"
"Tinkers' Construct","tconstruct:lime_clear_stained_glass_pane","tconstruct:lime_clear_stained_glass_pane","Clear Lime Stained Glass Pane","forge:stained_glass_panes, forge:glass_panes, tconstruct:platform_connections, supplementaries:brick_breakable_recursive, forge:glass_panes/silica, supplementaries:brick_breakable, forge:glass_panes/lime"
"Tinkers' Construct","tconstruct:liquid_soul_fluid","","Liquid Soul",""
"Tinkers' Construct","tconstruct:magenta_clear_stained_glass","tconstruct:magenta_clear_stained_glass","Clear Magenta Stained Glass","forge:glass/silica, forge:glass, minecraft:impermeable, forge:stained_glass, forge:glass/magenta, supplementaries:brick_breakable, supplementaries:brick_breakable_recursive"
"Tinkers' Construct","tconstruct:magenta_clear_stained_glass_pane","tconstruct:magenta_clear_stained_glass_pane","Clear Magenta Stained Glass Pane","forge:stained_glass_panes, forge:glass_panes, forge:glass_panes/magenta, tconstruct:platform_connections, supplementaries:brick_breakable_recursive, supplementaries:brick_breakable, forge:glass_panes/silica"
"Tinkers' Construct","tconstruct:magma_cake","tconstruct:magma_cake","Magma Cake",""
"Tinkers' Construct","tconstruct:magma_fluid","","Magma","minecraft:strider_warm_blocks"
"Tinkers' Construct","tconstruct:manyullyn_block","tconstruct:manyullyn_block","Block of Manyullyn","forge:storage_blocks, tconstruct:mineable/pickadze, tconstruct:anvil_metal, minecraft:needs_diamond_tool, minecraft:mineable/pickaxe, minecraft:beacon_base_blocks, forge:storage_blocks/manyullyn"
"Tinkers' Construct","tconstruct:meat_soup_fluid","","Meat Soup",""
"Tinkers' Construct","tconstruct:medium_earth_slime_crystal_bud","tconstruct:medium_earth_slime_crystal_bud","Medium Earthslime Crystal Bud","minecraft:mineable/pickaxe, tconstruct:mineable/pickadze"
"Tinkers' Construct","tconstruct:medium_ender_slime_crystal_bud","tconstruct:medium_ender_slime_crystal_bud","Medium Enderslime Crystal Bud","minecraft:mineable/pickaxe, tconstruct:mineable/pickadze"
"Tinkers' Construct","tconstruct:medium_ichor_slime_crystal_bud","tconstruct:medium_ichor_slime_crystal_bud","Medium Ichor Crystal Bud","minecraft:mineable/pickaxe, tconstruct:mineable/pickadze"
"Tinkers' Construct","tconstruct:medium_sky_slime_crystal_bud","tconstruct:medium_sky_slime_crystal_bud","Medium Skyslime Crystal Bud","minecraft:mineable/pickaxe, tconstruct:mineable/pickadze"
"Tinkers' Construct","tconstruct:modifier_worktable","tconstruct:modifier_worktable","Modifier Worktable","minecraft:mineable/pickaxe, tconstruct:mineable/pickadze"
"Tinkers' Construct","tconstruct:molten_aluminum_fluid","","Molten Aluminum",""
"Tinkers' Construct","tconstruct:molten_amethyst_bronze_fluid","","Molten Amethyst Bronze",""
"Tinkers' Construct","tconstruct:molten_amethyst_fluid","","Molten Amethyst",""
"Tinkers' Construct","tconstruct:molten_brass_fluid","","Molten Brass",""
"Tinkers' Construct","tconstruct:molten_bronze_fluid","","Molten Bronze",""
"Tinkers' Construct","tconstruct:molten_clay_fluid","","Molten Clay",""
"Tinkers' Construct","tconstruct:molten_cobalt_fluid","","Molten Cobalt",""
"Tinkers' Construct","tconstruct:molten_constantan_fluid","","Molten Constantan",""
"Tinkers' Construct","tconstruct:molten_copper_fluid","","Molten Copper",""
"Tinkers' Construct","tconstruct:molten_debris_fluid","","Molten Debris",""
"Tinkers' Construct","tconstruct:molten_diamond_fluid","","Molten Diamond",""
"Tinkers' Construct","tconstruct:molten_electrum_fluid","","Molten Electrum",""
"Tinkers' Construct","tconstruct:molten_emerald_fluid","","Molten Emerald",""
"Tinkers' Construct","tconstruct:molten_ender_fluid","","Molten Ender",""
"Tinkers' Construct","tconstruct:molten_enderium_fluid","","Molten Enderium",""
"Tinkers' Construct","tconstruct:molten_glass_fluid","","Molten Glass",""
"Tinkers' Construct","tconstruct:molten_gold_fluid","","Molten Gold",""
"Tinkers' Construct","tconstruct:molten_hepatizon_fluid","","Molten Hepatizon",""
"Tinkers' Construct","tconstruct:molten_invar_fluid","","Molten Invar",""
"Tinkers' Construct","tconstruct:molten_iron_fluid","","Molten Iron",""
"Tinkers' Construct","tconstruct:molten_knightslime_fluid","","Molten Knightslime",""
"Tinkers' Construct","tconstruct:molten_lead_fluid","","Molten Lead",""
"Tinkers' Construct","tconstruct:molten_lumium_fluid","","Molten Lumium",""
"Tinkers' Construct","tconstruct:molten_manyullyn_fluid","","Molten Manyullyn",""
"Tinkers' Construct","tconstruct:molten_netherite_fluid","","Molten Netherite",""
"Tinkers' Construct","tconstruct:molten_nickel_fluid","","Molten Nickel",""
"Tinkers' Construct","tconstruct:molten_obsidian_fluid","","Molten Obsidian",""
"Tinkers' Construct","tconstruct:molten_osmium_fluid","","Molten Osmium",""
"Tinkers' Construct","tconstruct:molten_pewter_fluid","","Molten Pewter",""
"Tinkers' Construct","tconstruct:molten_pig_iron_fluid","","Molten Pig Iron",""
"Tinkers' Construct","tconstruct:molten_platinum_fluid","","Molten Platinum",""
"Tinkers' Construct","tconstruct:molten_porcelain_fluid","","Molten Porcelain",""
"Tinkers' Construct","tconstruct:molten_quartz_fluid","","Molten Quartz",""
"Tinkers' Construct","tconstruct:molten_queens_slime_fluid","","Molten Queen's Slime",""
"Tinkers' Construct","tconstruct:molten_refined_glowstone_fluid","","Molten Refined Glowstone",""
"Tinkers' Construct","tconstruct:molten_refined_obsidian_fluid","","Molten Refined Obsidian",""
"Tinkers' Construct","tconstruct:molten_rose_gold_fluid","","Molten Rose Gold",""
"Tinkers' Construct","tconstruct:molten_signalum_fluid","","Molten Signalum",""
"Tinkers' Construct","tconstruct:molten_silver_fluid","","Molten Silver",""
"Tinkers' Construct","tconstruct:molten_slimesteel_fluid","","Molten Slimesteel",""
"Tinkers' Construct","tconstruct:molten_soulsteel_fluid","","Molten Soulsteel",""
"Tinkers' Construct","tconstruct:molten_steel_fluid","","Molten Steel",""
"Tinkers' Construct","tconstruct:molten_tin_fluid","","Molten Tin",""
"Tinkers' Construct","tconstruct:molten_tungsten_fluid","","Molten Tungsten",""
"Tinkers' Construct","tconstruct:molten_uranium_fluid","","Molten Uranium",""
"Tinkers' Construct","tconstruct:molten_zinc_fluid","","Molten Zinc",""
"Tinkers' Construct","tconstruct:mushroom_stew_fluid","","Mushroom Stew",""
"Tinkers' Construct","tconstruct:nahuatl","tconstruct:nahuatl","Nahuatl Planks","minecraft:needs_diamond_tool, minecraft:mineable/axe, tconstruct:planklike, tconstruct:mineable/hand_axe"
"Tinkers' Construct","tconstruct:nahuatl_fence","tconstruct:nahuatl_fence","Nahuatl Fence","minecraft:mineable/axe, 1_splatus:spellbound/permeable_by_wind, tconstruct:mineable/hand_axe, minecraft:needs_diamond_tool, supplementaries:posts, minecraft:fences"
"Tinkers' Construct","tconstruct:nahuatl_slab","tconstruct:nahuatl_slab","Nahuatl Slab","minecraft:needs_diamond_tool, minecraft:mineable/axe, tconstruct:mineable/hand_axe"
"Tinkers' Construct","tconstruct:nahuatl_stairs","tconstruct:nahuatl_stairs","Nahuatl Stairs","minecraft:needs_diamond_tool, minecraft:mineable/axe, tconstruct:mineable/hand_axe"
"Tinkers' Construct","tconstruct:nether_grout","tconstruct:nether_grout","Nether Grout","minecraft:enderman_holdable, minecraft:mineable/shovel, tconstruct:mineable/pickadze, tconstruct:mineable/mattock"
"Tinkers' Construct","tconstruct:obsidian_pane","tconstruct:obsidian_pane","Obsidian Pane","minecraft:dragon_immune, minecraft:needs_diamond_tool, tconstruct:mineable/pickadze, minecraft:mineable/pickaxe"
"Tinkers' Construct","tconstruct:orange_clear_stained_glass","tconstruct:orange_clear_stained_glass","Clear Orange Stained Glass","forge:glass/silica, forge:glass, forge:glass/orange, minecraft:impermeable, forge:stained_glass, supplementaries:brick_breakable, supplementaries:brick_breakable_recursive"
"Tinkers' Construct","tconstruct:orange_clear_stained_glass_pane","tconstruct:orange_clear_stained_glass_pane","Clear Orange Stained Glass Pane","forge:stained_glass_panes, forge:glass_panes, forge:glass_panes/orange, tconstruct:platform_connections, supplementaries:brick_breakable_recursive, supplementaries:brick_breakable, forge:glass_panes/silica"
"Tinkers' Construct","tconstruct:oxidized_copper_platform","tconstruct:oxidized_copper_platform","Oxidized Copper Platform","tconstruct:mineable/pickadze, tconstruct:copper_platforms, minecraft:needs_stone_tool, minecraft:mineable/pickaxe"
"Tinkers' Construct","tconstruct:part_builder","tconstruct:part_builder","Part Builder","tconstruct:tables, minecraft:mineable/axe, tconstruct:mineable/hand_axe"
"Tinkers' Construct","tconstruct:part_chest","tconstruct:part_chest","Part Chest","tconstruct:mineable/hand_axe, minecraft:mineable/axe"
"Tinkers' Construct","tconstruct:pig_iron_block","tconstruct:pig_iron_block","Block of Pig Iron","minecraft:needs_iron_tool, tconstruct:mineable/pickadze, tconstruct:anvil_metal, forge:storage_blocks, forge:storage_blocks/pig_iron, minecraft:mineable/pickaxe"
"Tinkers' Construct","tconstruct:piglin_brute_head","tconstruct:piglin_brute_head","Piglin Brute Head","minecraft:guarded_by_piglins"
"Tinkers' Construct","tconstruct:piglin_brute_wall_head","tconstruct:piglin_brute_head","Piglin Brute Head","minecraft:guarded_by_piglins"
"Tinkers' Construct","tconstruct:piglin_head","tconstruct:piglin_head","Piglin Head","minecraft:guarded_by_piglins"
"Tinkers' Construct","tconstruct:piglin_wall_head","tconstruct:piglin_head","Piglin Head","minecraft:guarded_by_piglins"
"Tinkers' Construct","tconstruct:pink_clear_stained_glass","tconstruct:pink_clear_stained_glass","Clear Pink Stained Glass","forge:glass/pink, forge:glass/silica, forge:glass, minecraft:impermeable, forge:stained_glass, supplementaries:brick_breakable, supplementaries:brick_breakable_recursive"
"Tinkers' Construct","tconstruct:pink_clear_stained_glass_pane","tconstruct:pink_clear_stained_glass_pane","Clear Pink Stained Glass Pane","forge:stained_glass_panes, forge:glass_panes, forge:glass_panes/pink, tconstruct:platform_connections, supplementaries:brick_breakable_recursive, supplementaries:brick_breakable, forge:glass_panes/silica"
"Tinkers' Construct","tconstruct:polished_scorched_stone","tconstruct:polished_scorched_stone","Polished Scorched Stone","tconstruct:foundry_bricks, tconstruct:foundry/floor, tconstruct:mineable/pickadze, minecraft:mineable/pickaxe, forge:needs_gold_tool, tconstruct:foundry/wall, tconstruct:scorched_blocks, tconstruct:foundry"
"Tinkers' Construct","tconstruct:potted_blood_slime_fern","","Potted Bloody Roots","minecraft:flower_pots"
"Tinkers' Construct","tconstruct:potted_blood_slime_sapling","","Potted Bloodshroom","minecraft:flower_pots"
"Tinkers' Construct","tconstruct:potted_earth_slime_fern","","Potted Slimy Fern","minecraft:flower_pots"
"Tinkers' Construct","tconstruct:potted_earth_slime_sapling","","Potted Greenheart Sapling","minecraft:flower_pots"
"Tinkers' Construct","tconstruct:potted_ender_slime_fern","","Potted Slimy Fern","minecraft:flower_pots"
"Tinkers' Construct","tconstruct:potted_ender_slime_sapling","","Potted Enderbark Propagule","minecraft:flower_pots"
"Tinkers' Construct","tconstruct:potted_ichor_slime_fern","","Potted Slimy Roots","minecraft:flower_pots"
"Tinkers' Construct","tconstruct:potted_ichor_slime_sapling","","Potted Ichor Sapling","minecraft:flower_pots"
"Tinkers' Construct","tconstruct:potted_sky_slime_fern","","Potted Slimy Fern","minecraft:flower_pots"
"Tinkers' Construct","tconstruct:potted_sky_slime_sapling","","Potted Skyroot Sapling","minecraft:flower_pots"
"Tinkers' Construct","tconstruct:punji","tconstruct:punji","Punji Sticks","tconstruct:mineable/hand_axe, minecraft:mineable/axe"
"Tinkers' Construct","tconstruct:purple_clear_stained_glass","tconstruct:purple_clear_stained_glass","Clear Purple Stained Glass","forge:glass/silica, forge:glass, forge:glass/purple, minecraft:impermeable, forge:stained_glass, supplementaries:brick_breakable, supplementaries:brick_breakable_recursive"
"Tinkers' Construct","tconstruct:purple_clear_stained_glass_pane","tconstruct:purple_clear_stained_glass_pane","Clear Purple Stained Glass Pane","forge:stained_glass_panes, forge:glass_panes, forge:glass_panes/purple, tconstruct:platform_connections, supplementaries:brick_breakable_recursive, supplementaries:brick_breakable, forge:glass_panes/silica"
