+------------------------------------------------------------+------+
| Registry name                                              |   ID |
| simplyswords:elemental_bow_wind_shoot_flyby_01             | 1626 |
| simplyswords:elemental_bow_wind_shoot_flyby_02             | 1627 |
| simplyswords:elemental_bow_wind_shoot_flyby_03             | 1628 |
| simplyswords:elemental_bow_wind_shoot_impact_01            | 1629 |
| simplyswords:elemental_bow_wind_shoot_impact_02            | 1630 |
| simplyswords:elemental_bow_wind_shoot_impact_03            | 1631 |
| simplyswords:elemental_sword_earth_attack_01               | 1632 |
| simplyswords:elemental_sword_earth_attack_02               | 1633 |
| simplyswords:elemental_sword_earth_attack_03               | 1634 |
| simplyswords:elemental_sword_fire_attack_01                | 1635 |
| simplyswords:elemental_sword_fire_attack_02                | 1636 |
| simplyswords:elemental_sword_fire_attack_03                | 1637 |
| simplyswords:elemental_sword_holy_attack_01                | 1638 |
| simplyswords:elemental_sword_holy_attack_02                | 1639 |
| simplyswords:elemental_sword_holy_attack_03                | 1640 |
| simplyswords:elemental_sword_ice_attack_01                 | 1641 |
| simplyswords:elemental_sword_ice_attack_02                 | 1642 |
| simplyswords:elemental_sword_ice_attack_03                 | 1643 |
| simplyswords:elemental_sword_sci-fi_attack_01              | 1644 |
| simplyswords:elemental_sword_sci-fi_attack_02              | 1645 |
| simplyswords:elemental_sword_sci-fi_attack_03              | 1646 |
| simplyswords:elemental_sword_thunder_attack_01             | 1647 |
| simplyswords:elemental_sword_thunder_attack_02             | 1648 |
| simplyswords:elemental_sword_thunder_attack_03             | 1649 |
| simplyswords:elemental_sword_water_attack_01               | 1650 |
| simplyswords:elemental_sword_water_attack_02               | 1651 |
| simplyswords:elemental_sword_water_attack_03               | 1652 |
| simplyswords:elemental_sword_wind_attack_01                | 1653 |
| simplyswords:elemental_sword_wind_attack_02                | 1654 |
| simplyswords:elemental_sword_wind_attack_03                | 1655 |
| simplyswords:magic_bow_charge_long_version                 | 1656 |
| simplyswords:magic_bow_charge_short_version                | 1657 |
| simplyswords:magic_bow_pull_back_long_version_01           | 1658 |
| simplyswords:magic_bow_pull_back_long_version_02           | 1659 |
| simplyswords:magic_bow_pull_back_long_version_03           | 1660 |
| simplyswords:magic_bow_pull_back_short_version_01          | 1661 |
| simplyswords:magic_bow_pull_back_short_version_02          | 1662 |
| simplyswords:magic_bow_pull_back_short_version_03          | 1663 |
| simplyswords:magic_bow_shoot_flyby_01                      | 1664 |
| simplyswords:magic_bow_shoot_flyby_02                      | 1665 |
| simplyswords:magic_bow_shoot_flyby_03                      | 1666 |
| simplyswords:magic_bow_shoot_impact_01                     | 1667 |
| simplyswords:magic_bow_shoot_impact_02                     | 1668 |
| simplyswords:magic_bow_shoot_impact_03                     | 1669 |
| simplyswords:magic_bow_shoot_miss_01                       | 1670 |
| simplyswords:magic_bow_shoot_miss_02                       | 1671 |
| simplyswords:magic_bow_shoot_miss_03                       | 1672 |
| simplyswords:magic_sword_attack_01                         | 1673 |
| simplyswords:magic_sword_attack_02                         | 1674 |
| simplyswords:magic_sword_attack_03                         | 1675 |
| simplyswords:magic_sword_attack_04                         | 1676 |
| simplyswords:magic_sword_attack_with_blood_01              | 1677 |
| simplyswords:magic_sword_attack_with_blood_02              | 1678 |
| simplyswords:magic_sword_attack_with_blood_03              | 1679 |
| simplyswords:magic_sword_attack_with_blood_04              | 1680 |
| simplyswords:magic_sword_block_01                          | 1681 |
| simplyswords:magic_sword_block_02                          | 1682 |
| simplyswords:magic_sword_breaks                            | 1683 |
| simplyswords:magic_sword_parry_01                          | 1684 |
| simplyswords:magic_sword_parry_02                          | 1685 |
| simplyswords:magic_sword_parry_03                          | 1686 |
| simplyswords:magic_sword_parry_04                          | 1687 |
| simplyswords:magic_sword_parry_various_hits                | 1688 |
| simplyswords:magic_sword_spell_01                          | 1689 |
| simplyswords:magic_sword_spell_02                          | 1690 |
| simplyswords:magic_sword_spell_03                          | 1691 |
| simplyswords:magic_sword_whoosh_01                         | 1692 |
| simplyswords:magic_sword_whoosh_02                         | 1693 |
| simplyswords:magic_sword_whoosh_03                         | 1694 |
| simplyswords:magic_sword_whoosh_04                         | 1695 |
| simplyswords:magic_sword_whoosh_05                         | 1696 |
| simplyswords:magic_sword_whoosh_06                         | 1697 |
| simplyswords:magic_sword_whoosh_07                         | 1698 |
| simplyswords:swing_normal                                  | 1557 |
| simplyswords:swing_omen_one                                | 1562 |
| simplyswords:swing_omen_two                                | 1563 |
| simplyswords:swing_scifi                                   | 1556 |
| simplyswords:swing_small                                   | 1555 |
| simplyswords:swing_woosh                                   | 1558 |
| simplyswords:throw_mjolnir                                 | 1559 |
| simplyswords:throw_mjolnir_long                            | 1561 |
| simplyswords:throw_mjolnir_short                           | 1560 |
| supplementaries:block.bellows.blow                         | 1860 |
| supplementaries:block.bellows.retract                      | 1861 |
| supplementaries:block.bubble_block.break                   | 1854 |
| supplementaries:block.bubble_block.place                   | 1855 |
| supplementaries:block.clock.tick_1                         | 1833 |
| supplementaries:block.clock.tick_2                         | 1834 |
| supplementaries:block.crank                                | 1838 |
| supplementaries:block.faucet.turn                          | 1863 |
| supplementaries:block.globe.spin                           | 1862 |
| supplementaries:block.gunpowder.ignite                     | 1837 |
| supplementaries:block.jar.break                            | 1858 |
| supplementaries:block.jar.cookie                           | 1859 |
| supplementaries:block.jar.place                            | 1857 |
| supplementaries:block.present.break                        | 1843 |
| supplementaries:block.present.open                         | 1845 |
| supplementaries:block.present.pack                         | 1846 |
| supplementaries:block.present.place                        | 1844 |
| supplementaries:block.rope.break                           | 1850 |
| supplementaries:block.rope.place                           | 1851 |
| supplementaries:block.rope.slide                           | 1852 |
| supplementaries:block.rope.step                            | 1853 |
| supplementaries:block.rotate                               | 1839 |
| supplementaries:block.sack.break                           | 1847 |
| supplementaries:block.sack.open                            | 1849 |
| supplementaries:block.sack.place                           | 1848 |
| supplementaries:block.turntable.cat                        | 1832 |
| supplementaries:item.bomb                                  | 1835 |
| supplementaries:item.bubble_blower                         | 1856 |
| supplementaries:item.slingshot.charge_0                    | 1864 |
| supplementaries:item.slingshot.charge_1                    | 1865 |
| supplementaries:item.slingshot.charge_2                    | 1866 |
| supplementaries:item.slingshot.charge_3                    | 1867 |
| supplementaries:item.slingshot.release                     | 1868 |
| supplementaries:item.wrench.fail                           | 1842 |
| supplementaries:item.wrench.hit                            | 1841 |
| supplementaries:item.wrench.rotate                         | 1840 |
| supplementaries:music.pancake                              | 1836 |
| tconstruct:block.earth_crystal.chime                       | 1530 |
| tconstruct:block.ender_crystal.chime                       | 1533 |
| tconstruct:block.ichor_crystal.chime                       | 1532 |
| tconstruct:block.sky_crystal.chime                         | 1531 |
| tconstruct:bonk                                            | 1540 |
| tconstruct:casting_clicks                                  | 1529 |
| tconstruct:casting_cools                                   | 1528 |
| tconstruct:charged                                         | 1553 |
| tconstruct:crossbow_reload                                 | 1550 |
| tconstruct:crystalshot                                     | 1539 |
| tconstruct:discharge                                       | 1554 |
| tconstruct:enderporting                                    | 1542 |
| tconstruct:equip.plate                                     | 1548 |
| tconstruct:equip.slime                                     | 1546 |
| tconstruct:equip.travelers                                 | 1547 |
| tconstruct:extra_jump                                      | 1543 |
| tconstruct:item_frame_click                                | 1527 |
| tconstruct:little_saw                                      | 1526 |
| tconstruct:longbow.charge                                  | 1538 |
| tconstruct:necrotic_heal                                   | 1541 |
| tconstruct:slime_sling                                     | 1534 |
| tconstruct:slime_sling.teleport                            | 1535 |
| tconstruct:slime_teleport                                  | 1544 |
| tconstruct:slimy_bounce                                    | 1545 |
| tconstruct:stone_hit                                       | 1551 |
| tconstruct:throw.shuriken                                  | 1537 |
| tconstruct:throw.throwball                                 | 1536 |
| tconstruct:toy_squeak                                      | 1549 |
| tconstruct:wood_hit                                        | 1552 |
| thermal:block.device_water_gen                             | 1499 |
| thermal:block.machine_bottler                              | 1520 |
| thermal:block.machine_crucible                             | 1521 |
| thermal:block.machine_furnace                              | 1522 |
| thermal:block.machine_pulverizer                           | 1523 |
| thermal:block.machine_sawmill                              | 1524 |
| thermal:block.machine_smelter                              | 1525 |
| thermal:entity.basalz.ambient                              | 1500 |
| thermal:entity.basalz.death                                | 1502 |
| thermal:entity.basalz.hurt                                 | 1503 |
| thermal:entity.basalz.roam                                 | 1501 |
| thermal:entity.basalz.shoot                                | 1504 |
| thermal:entity.blitz.ambient                               | 1505 |
| thermal:entity.blitz.death                                 | 1507 |
| thermal:entity.blitz.hurt                                  | 1508 |
| thermal:entity.blitz.roam                                  | 1506 |
| thermal:entity.blitz.shoot                                 | 1509 |
| thermal:entity.blizz.ambient                               | 1510 |
| thermal:entity.blizz.death                                 | 1512 |
| thermal:entity.blizz.hurt                                  | 1513 |
| thermal:entity.blizz.roam                                  | 1511 |
| thermal:entity.blizz.shoot                                 | 1514 |
| thermal:item.armor.equip_beekeeper                         | 1517 |
| thermal:item.armor.equip_diving                            | 1518 |
| thermal:item.armor.equip_hazmat                            | 1519 |
| thermal:item.magnet                                        | 1515 |
| thermal:misc.tinker                                        | 1516 |
| upgrade_aquatic:entity.jellyfish.ambient                   | 1488 |
| upgrade_aquatic:entity.jellyfish.cooldown_end              | 1493 |
| upgrade_aquatic:entity.jellyfish.cooldown_start            | 1492 |
| upgrade_aquatic:entity.jellyfish.death                     | 1490 |
| upgrade_aquatic:entity.jellyfish.ghost_vanish              | 1495 |
| upgrade_aquatic:entity.jellyfish.harvest                   | 1491 |
| upgrade_aquatic:entity.jellyfish.hurt                      | 1489 |
| upgrade_aquatic:entity.jellyfish.sting                     | 1494 |
| upgrade_aquatic:entity.perch.ambient                       | 1475 |
| upgrade_aquatic:entity.perch.death                         | 1476 |
| upgrade_aquatic:entity.perch.flop                          | 1478 |
| upgrade_aquatic:entity.perch.hurt                          | 1477 |
| upgrade_aquatic:entity.pike.ambient                        | 1469 |
| upgrade_aquatic:entity.pike.bite                           | 1473 |
| upgrade_aquatic:entity.pike.death                          | 1470 |
| upgrade_aquatic:entity.pike.flop                           | 1472 |
| upgrade_aquatic:entity.pike.hurt                           | 1471 |
| upgrade_aquatic:entity.pike.spit                           | 1474 |
| upgrade_aquatic:entity.thrasher.ambient                    | 1482 |
| upgrade_aquatic:entity.thrasher.ambient_land               | 1483 |
| upgrade_aquatic:entity.thrasher.death                      | 1486 |
| upgrade_aquatic:entity.thrasher.death_land                 | 1487 |
| upgrade_aquatic:entity.thrasher.flop                       | 1481 |
| upgrade_aquatic:entity.thrasher.hurt                       | 1484 |
| upgrade_aquatic:entity.thrasher.hurt_land                  | 1485 |
| upgrade_aquatic:entity.thrasher.sonar_fire                 | 1480 |
| upgrade_aquatic:entity.thrasher.thrash                     | 1479 |
| upgrade_aquatic:item.bucket.empty_jellyfish                | 1496 |
| upgrade_aquatic:item.bucket.fill_jellyfish                 | 1497 |
| upgrade_aquatic:music_disc.atlantis                        | 1498 |
+------------------------------------------------------------+------+
| Registry name                                              |   ID |
+------------------------------------------------------------+------+
