"Mod name","Registry name","Display name","Recipe name","Tags"
"Tinkers' Construct","tconstruct:greenheart_door","Greenheart Door","tconstruct:world/wood/greenheart/door","minecraft:non_flammable_wood, minecraft:doors, minecraft:wooden_doors"
"Tinkers' Construct","tconstruct:greenheart_fence","Greenheart Fence","tconstruct:world/wood/greenheart/fence","forge:fences, minecraft:wooden_fences, minecraft:non_flammable_wood, minecraft:fences, forge:fences/wooden"
"Tinkers' Construct","tconstruct:greenheart_fence_gate","Greenheart Fence Gate","tconstruct:world/wood/greenheart/fence_gate","forge:fence_gates/wooden, minecraft:non_flammable_wood, forge:fence_gates, bookshelf:fence_gates"
"Tinkers' Construct","tconstruct:greenheart_planks","Greenheart Planks","tconstruct:world/wood/greenheart/planks","minecraft:non_flammable_wood, tconstruct:planklike, tconstruct:wood_variants/planks, minecraft:planks, tconstruct:slimy_planks"
"Tinkers' Construct","tconstruct:greenheart_planks_slab","Greenheart Slab","tconstruct:world/wood/greenheart/slab","minecraft:non_flammable_wood, minecraft:slabs, minecraft:wooden_slabs"
"Tinkers' Construct","tconstruct:greenheart_planks_stairs","Greenheart Stairs","tconstruct:world/wood/greenheart/stairs","minecraft:non_flammable_wood, minecraft:wooden_stairs, minecraft:stairs"
"Tinkers' Construct","tconstruct:greenheart_pressure_plate","Greenheart Pressure Plate","tconstruct:world/wood/greenheart/pressure_plate","minecraft:wooden_pressure_plates, minecraft:non_flammable_wood"
"Tinkers' Construct","tconstruct:greenheart_sign","Greenheart Sign","tconstruct:world/wood/greenheart/sign","minecraft:signs"
"Tinkers' Construct","tconstruct:greenheart_trapdoor","Greenheart Trapdoor","tconstruct:world/wood/greenheart/trapdoor","minecraft:wooden_trapdoors, minecraft:non_flammable_wood, minecraft:trapdoors"
"Tinkers' Construct","tconstruct:greenheart_wood","Greenheart Wood","tconstruct:world/wood/greenheart/log_to_wood","tconstruct:wood_variants/logs, minecraft:non_flammable_wood, tconstruct:greenheart_logs, minecraft:completes_find_tree_tutorial, tconstruct:slimy_logs, minecraft:logs"
"Tinkers' Construct","tconstruct:grout","Grout","tconstruct:smeltery/seared/grout",""
"Tinkers' Construct","tconstruct:grout","Grout","tconstruct:smeltery/seared/grout_multiple",""
"Tinkers' Construct","tconstruct:hammer_head","Hammer Head","tconstruct:tools/parts/builder/hammer_head","tconstruct:parts"
"Tinkers' Construct","tconstruct:hammer_head","Hammer Head","tconstruct:tools/parts/casting/hammer_head_composite","tconstruct:parts"
"Tinkers' Construct","tconstruct:hammer_head","Hammer Head","tconstruct:tools/parts/casting/hammer_head_gold_cast","tconstruct:parts"
"Tinkers' Construct","tconstruct:hammer_head","Hammer Head","tconstruct:tools/parts/casting/hammer_head_sand_cast","tconstruct:parts"
"Tinkers' Construct","tconstruct:hammer_head_cast","Hammer Head Gold Cast","tconstruct:smeltery/casts/gold/hammer_head","minecraft:piglin_loved, tconstruct:patterns, tconstruct:casts/gold, tconstruct:casts/multi_use, tconstruct:casts/multi_use/hammer_head, tconstruct:casts, tconstruct:patterns/reusable"
"Tinkers' Construct","tconstruct:hammer_head_red_sand_cast","Hammer Head Red Sand Cast","tconstruct:smeltery/casts/red_sand/builder_block/hammer_head","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/red_sand, tconstruct:casts/single_use/hammer_head, tconstruct:patterns"
"Tinkers' Construct","tconstruct:hammer_head_red_sand_cast","Hammer Head Red Sand Cast","tconstruct:smeltery/casts/red_sand/builder_cast/hammer_head","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/red_sand, tconstruct:casts/single_use/hammer_head, tconstruct:patterns"
"Tinkers' Construct","tconstruct:hammer_head_red_sand_cast","Hammer Head Red Sand Cast","tconstruct:smeltery/casts/red_sand/molding/hammer_head","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/red_sand, tconstruct:casts/single_use/hammer_head, tconstruct:patterns"
"Tinkers' Construct","tconstruct:hammer_head_sand_cast","Hammer Head Sand Cast","tconstruct:smeltery/casts/sand/builder_block/hammer_head","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/single_use/hammer_head, tconstruct:patterns, tconstruct:casts/sand"
"Tinkers' Construct","tconstruct:hammer_head_sand_cast","Hammer Head Sand Cast","tconstruct:smeltery/casts/sand/builder_cast/hammer_head","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/single_use/hammer_head, tconstruct:patterns, tconstruct:casts/sand"
"Tinkers' Construct","tconstruct:hammer_head_sand_cast","Hammer Head Sand Cast","tconstruct:smeltery/casts/sand/molding/hammer_head","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/single_use/hammer_head, tconstruct:patterns, tconstruct:casts/sand"
"Tinkers' Construct","tconstruct:hand_axe","Hand Axe","tconstruct:tools/building/hand_axe","tconstruct:modifiable/bonus_slots, tconstruct:modifiable/melee, tconstruct:modifiable/interactable/right, tconstruct:modifiable, tconstruct:modifiable/melee/weapon, tconstruct:modifiable/multipart, tconstruct:modifiable/held, tconstruct:modifiable/harvest, tconstruct:modifiable/melee/primary, tconstruct:modifiable/small, tconstruct:modifiable/interactable, tconstruct:modifiable/loot_capable_tool, tconstruct:modifiable/durability, tconstruct:modifiable/harvest/primary, parry:excluded_shields, tconstruct:modifiable/aoe"
"Tinkers' Construct","tconstruct:helmet_plating","Helmet Plating","tconstruct:tools/parts/casting/helmet_plating_composite","tconstruct:parts"
"Tinkers' Construct","tconstruct:helmet_plating","Helmet Plating","tconstruct:tools/parts/casting/helmet_plating_gold_cast","tconstruct:parts"
"Tinkers' Construct","tconstruct:helmet_plating","Helmet Plating","tconstruct:tools/parts/casting/helmet_plating_sand_cast","tconstruct:parts"
"Tinkers' Construct","tconstruct:helmet_plating_cast","Helmet Plating Gold Cast","tconstruct:smeltery/casts/gold/helmet_plating","minecraft:piglin_loved, tconstruct:casts/multi_use/helmet_plating, tconstruct:patterns, tconstruct:casts/multi_use, tconstruct:casts/gold, tconstruct:casts, tconstruct:patterns/reusable"
"Tinkers' Construct","tconstruct:helmet_plating_red_sand_cast","Helmet Plating Red Sand Cast","tconstruct:smeltery/casts/red_sand/builder_block/helmet_plating","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/red_sand, tconstruct:patterns, tconstruct:casts/single_use/helmet_plating"
"Tinkers' Construct","tconstruct:helmet_plating_red_sand_cast","Helmet Plating Red Sand Cast","tconstruct:smeltery/casts/red_sand/builder_cast/helmet_plating","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/red_sand, tconstruct:patterns, tconstruct:casts/single_use/helmet_plating"
"Tinkers' Construct","tconstruct:helmet_plating_red_sand_cast","Helmet Plating Red Sand Cast","tconstruct:smeltery/casts/red_sand/molding/helmet_plating","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/red_sand, tconstruct:patterns, tconstruct:casts/single_use/helmet_plating"
"Tinkers' Construct","tconstruct:helmet_plating_sand_cast","Helmet Plating Sand Cast","tconstruct:smeltery/casts/sand/builder_block/helmet_plating","tconstruct:casts/single_use, tconstruct:casts, tconstruct:patterns, tconstruct:casts/single_use/helmet_plating, tconstruct:casts/sand"
"Tinkers' Construct","tconstruct:helmet_plating_sand_cast","Helmet Plating Sand Cast","tconstruct:smeltery/casts/sand/builder_cast/helmet_plating","tconstruct:casts/single_use, tconstruct:casts, tconstruct:patterns, tconstruct:casts/single_use/helmet_plating, tconstruct:casts/sand"
"Tinkers' Construct","tconstruct:helmet_plating_sand_cast","Helmet Plating Sand Cast","tconstruct:smeltery/casts/sand/molding/helmet_plating","tconstruct:casts/single_use, tconstruct:casts, tconstruct:patterns, tconstruct:casts/single_use/helmet_plating, tconstruct:casts/sand"
"Tinkers' Construct","tconstruct:hepatizon_block","Block of Hepatizon","tconstruct:common/materials/hepatizon_block_from_ingots","forge:storage_blocks/hepatizon, tconstruct:anvil_metal, forge:storage_blocks"
"Tinkers' Construct","tconstruct:hepatizon_block","Block of Hepatizon","tconstruct:smeltery/casting/metal/hepatizon/block","forge:storage_blocks/hepatizon, tconstruct:anvil_metal, forge:storage_blocks"
"Tinkers' Construct","tconstruct:hepatizon_ingot","Hepatizon Ingot","tconstruct:common/materials/hepatizon_ingot_from_block","minecraft:beacon_payment_items, forge:ingots/hepatizon, forge:ingots, balm:ingots"
"Tinkers' Construct","tconstruct:hepatizon_ingot","Hepatizon Ingot","tconstruct:common/materials/hepatizon_ingot_from_nuggets","minecraft:beacon_payment_items, forge:ingots/hepatizon, forge:ingots, balm:ingots"
"Tinkers' Construct","tconstruct:hepatizon_ingot","Hepatizon Ingot","tconstruct:smeltery/casting/metal/hepatizon/ingot_gold_cast","minecraft:beacon_payment_items, forge:ingots/hepatizon, forge:ingots, balm:ingots"
"Tinkers' Construct","tconstruct:hepatizon_ingot","Hepatizon Ingot","tconstruct:smeltery/casting/metal/hepatizon/ingot_sand_cast","minecraft:beacon_payment_items, forge:ingots/hepatizon, forge:ingots, balm:ingots"
"Tinkers' Construct","tconstruct:hepatizon_nugget","Hepatizon Nugget","tconstruct:common/materials/hepatizon_nugget_from_ingot","forge:nuggets, balm:nuggets, forge:nuggets/hepatizon"
"Tinkers' Construct","tconstruct:hepatizon_nugget","Hepatizon Nugget","tconstruct:smeltery/casting/metal/hepatizon/nugget_gold_cast","forge:nuggets, balm:nuggets, forge:nuggets/hepatizon"
"Tinkers' Construct","tconstruct:hepatizon_nugget","Hepatizon Nugget","tconstruct:smeltery/casting/metal/hepatizon/nugget_sand_cast","forge:nuggets, balm:nuggets, forge:nuggets/hepatizon"
"Tinkers' Construct","tconstruct:ichor_congealed_slime","Congealed Ichor","tconstruct:common/slime/ichor/congealed","tconstruct:congealed_slime"
"Tinkers' Construct","tconstruct:ichor_slime","Ichor Block","tconstruct:common/slime/ichor/slimeblock","tconstruct:slime_block"
"Tinkers' Construct","tconstruct:ichor_slime_ball","Ichor Ball","tconstruct:common/slime/ichor/crystal_smelting","forge:slimeball/ichor, bookshelf:slime_balls, forge:slimeballs"
"Tinkers' Construct","tconstruct:ichor_slime_ball","Ichor Ball","tconstruct:common/slime/ichor/slimeball_from_block","forge:slimeball/ichor, bookshelf:slime_balls, forge:slimeballs"
"Tinkers' Construct","tconstruct:ichor_slime_ball","Ichor Ball","tconstruct:common/slime/ichor/slimeball_from_congealed","forge:slimeball/ichor, bookshelf:slime_balls, forge:slimeballs"
"Tinkers' Construct","tconstruct:ichor_slime_crystal","Ichor Crystal","tconstruct:common/slime/ichor/crystal_growing",""
"Tinkers' Construct","tconstruct:ichor_slime_crystal_block","Ichor Crystal Block","tconstruct:common/slime/ichor/crystal_block",""
"Tinkers' Construct","tconstruct:ichor_staff","Ichor Staff","tconstruct:tools/building/ichor_staff","tconstruct:modifiable/embellishment/wood, tconstruct:modifiable/armor/held, tconstruct:modifiable/interactable/right, tconstruct:modifiable/aoe, tconstruct:modifiable/interactable, tconstruct:modifiable/held, tconstruct:modifiable/dyeable, tconstruct:modifiable/staffs, tconstruct:modifiable/interactable/left, tconstruct:modifiable, parry:excluded_shields, tconstruct:modifiable/special, tconstruct:modifiable/interactable/dual, tconstruct:modifiable/armor, tconstruct:modifiable/durability, tconstruct:modifiable/ranged, tconstruct:modifiable/bonus_slots"
"Tinkers' Construct","tconstruct:ingot_cast","Ingot Gold Cast","tconstruct:smeltery/casts/gold/ingots","minecraft:piglin_loved, tconstruct:patterns, tconstruct:casts/multi_use, tconstruct:casts/gold, tconstruct:casts, tconstruct:patterns/reusable, tconstruct:casts/multi_use/ingot"
"Tinkers' Construct","tconstruct:ingot_red_sand_cast","Ingot Red Sand Cast","tconstruct:smeltery/casts/red_sand/builder_block/ingots","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/single_use/ingot, tconstruct:casts/red_sand, tconstruct:patterns"
"Tinkers' Construct","tconstruct:ingot_red_sand_cast","Ingot Red Sand Cast","tconstruct:smeltery/casts/red_sand/builder_cast/ingots","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/single_use/ingot, tconstruct:casts/red_sand, tconstruct:patterns"
"Tinkers' Construct","tconstruct:ingot_red_sand_cast","Ingot Red Sand Cast","tconstruct:smeltery/casts/red_sand/molding/ingots","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/single_use/ingot, tconstruct:casts/red_sand, tconstruct:patterns"
"Tinkers' Construct","tconstruct:ingot_sand_cast","Ingot Sand Cast","tconstruct:smeltery/casts/sand/builder_block/ingots","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/single_use/ingot, tconstruct:patterns, tconstruct:casts/sand"
"Tinkers' Construct","tconstruct:ingot_sand_cast","Ingot Sand Cast","tconstruct:smeltery/casts/sand/builder_cast/ingots","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/single_use/ingot, tconstruct:patterns, tconstruct:casts/sand"
"Tinkers' Construct","tconstruct:ingot_sand_cast","Ingot Sand Cast","tconstruct:smeltery/casts/sand/molding/ingots","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/single_use/ingot, tconstruct:patterns, tconstruct:casts/sand"
"Tinkers' Construct","tconstruct:iron_platform","Iron Platform","tconstruct:common/iron_platform",""
"Tinkers' Construct","tconstruct:iron_reinforcement","Iron Reinforcement","tconstruct:tools/modifiers/iron_reinforcement",""
"Tinkers' Construct","tconstruct:jeweled_apple","Jeweled Apple","tconstruct:tools/modifiers/jeweled_apple",""
"Tinkers' Construct","tconstruct:kama","Kama","tconstruct:tools/building/kama","tconstruct:modifiable/harvest, tconstruct:modifiable/loot_capable_tool, tconstruct:modifiable/multipart, bookshelf:shears, tconstruct:modifiable/interactable, tconstruct:modifiable/bonus_slots, tconstruct:modifiable/harvest/primary, tconstruct:modifiable, parry:excluded_shields, tconstruct:modifiable/durability, forge:tools/scythe, tconstruct:modifiable/interactable/right, tconstruct:modifiable/held, tconstruct:modifiable/melee, tconstruct:modifiable/small, tconstruct:modifiable/melee/weapon, forge:shears, tconstruct:modifiable/aoe"
"Tinkers' Construct","tconstruct:knightslime_block","Block of Knightslime","tconstruct:smeltery/casting/metal/knightslime/block","forge:storage_blocks/knightslime, forge:storage_blocks"
"Tinkers' Construct","tconstruct:knightslime_ingot","Knightslime Ingot","tconstruct:smeltery/casting/metal/knightslime/ingot_gold_cast","balm:ingots, forge:ingots, forge:ingots/knightslime"
"Tinkers' Construct","tconstruct:knightslime_ingot","Knightslime Ingot","tconstruct:smeltery/casting/metal/knightslime/ingot_sand_cast","balm:ingots, forge:ingots, forge:ingots/knightslime"
"Tinkers' Construct","tconstruct:knightslime_nugget","Knightslime Nugget","tconstruct:smeltery/casting/metal/knightslime/nugget_gold_cast","forge:nuggets/knightslime, balm:nuggets, forge:nuggets"
"Tinkers' Construct","tconstruct:knightslime_nugget","Knightslime Nugget","tconstruct:smeltery/casting/metal/knightslime/nugget_sand_cast","forge:nuggets/knightslime, balm:nuggets, forge:nuggets"
"Tinkers' Construct","tconstruct:large_plate","Large Plate","tconstruct:tools/parts/builder/large_plate","tconstruct:parts"
"Tinkers' Construct","tconstruct:large_plate","Large Plate","tconstruct:tools/parts/casting/large_plate_composite","tconstruct:parts"
"Tinkers' Construct","tconstruct:large_plate","Large Plate","tconstruct:tools/parts/casting/large_plate_gold_cast","tconstruct:parts"
"Tinkers' Construct","tconstruct:large_plate","Large Plate","tconstruct:tools/parts/casting/large_plate_sand_cast","tconstruct:parts"
"Tinkers' Construct","tconstruct:large_plate_cast","Large Plate Gold Cast","tconstruct:smeltery/casts/gold/large_plate","minecraft:piglin_loved, tconstruct:patterns, tconstruct:casts/multi_use, tconstruct:casts/gold, tconstruct:casts, tconstruct:casts/multi_use/large_plate, tconstruct:patterns/reusable"
"Tinkers' Construct","tconstruct:large_plate_red_sand_cast","Large Plate Red Sand Cast","tconstruct:smeltery/casts/red_sand/builder_block/large_plate","tconstruct:casts, tconstruct:casts/single_use/large_plate, tconstruct:casts/red_sand, tconstruct:patterns, tconstruct:casts/single_use"
"Tinkers' Construct","tconstruct:large_plate_red_sand_cast","Large Plate Red Sand Cast","tconstruct:smeltery/casts/red_sand/builder_cast/large_plate","tconstruct:casts, tconstruct:casts/single_use/large_plate, tconstruct:casts/red_sand, tconstruct:patterns, tconstruct:casts/single_use"
"Tinkers' Construct","tconstruct:large_plate_red_sand_cast","Large Plate Red Sand Cast","tconstruct:smeltery/casts/red_sand/molding/large_plate","tconstruct:casts, tconstruct:casts/single_use/large_plate, tconstruct:casts/red_sand, tconstruct:patterns, tconstruct:casts/single_use"
"Tinkers' Construct","tconstruct:large_plate_sand_cast","Large Plate Sand Cast","tconstruct:smeltery/casts/sand/builder_block/large_plate","tconstruct:casts, tconstruct:casts/single_use/large_plate, tconstruct:patterns, tconstruct:casts/sand, tconstruct:casts/single_use"
"Tinkers' Construct","tconstruct:large_plate_sand_cast","Large Plate Sand Cast","tconstruct:smeltery/casts/sand/builder_cast/large_plate","tconstruct:casts, tconstruct:casts/single_use/large_plate, tconstruct:patterns, tconstruct:casts/sand, tconstruct:casts/single_use"
"Tinkers' Construct","tconstruct:large_plate_sand_cast","Large Plate Sand Cast","tconstruct:smeltery/casts/sand/molding/large_plate","tconstruct:casts, tconstruct:casts/single_use/large_plate, tconstruct:patterns, tconstruct:casts/sand, tconstruct:casts/single_use"
"Tinkers' Construct","tconstruct:leggings_plating","Leg Plating","tconstruct:tools/parts/casting/leggings_plating_composite","tconstruct:parts"
"Tinkers' Construct","tconstruct:leggings_plating","Leg Plating","tconstruct:tools/parts/casting/leggings_plating_gold_cast","tconstruct:parts"
"Tinkers' Construct","tconstruct:leggings_plating","Leg Plating","tconstruct:tools/parts/casting/leggings_plating_sand_cast","tconstruct:parts"
"Tinkers' Construct","tconstruct:leggings_plating_cast","Leg Plating Gold Cast","tconstruct:smeltery/casts/gold/leggings_plating","minecraft:piglin_loved, tconstruct:patterns, tconstruct:casts/multi_use, tconstruct:casts/gold, tconstruct:casts, tconstruct:casts/multi_use/leggings_plating, tconstruct:patterns/reusable"
"Tinkers' Construct","tconstruct:leggings_plating_red_sand_cast","Leg Plating Red Sand Cast","tconstruct:smeltery/casts/red_sand/builder_block/leggings_plating","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/red_sand, tconstruct:patterns, tconstruct:casts/single_use/leggings_plating"
"Tinkers' Construct","tconstruct:leggings_plating_red_sand_cast","Leg Plating Red Sand Cast","tconstruct:smeltery/casts/red_sand/builder_cast/leggings_plating","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/red_sand, tconstruct:patterns, tconstruct:casts/single_use/leggings_plating"
"Tinkers' Construct","tconstruct:leggings_plating_red_sand_cast","Leg Plating Red Sand Cast","tconstruct:smeltery/casts/red_sand/molding/leggings_plating","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/red_sand, tconstruct:patterns, tconstruct:casts/single_use/leggings_plating"
"Tinkers' Construct","tconstruct:leggings_plating_sand_cast","Leg Plating Sand Cast","tconstruct:smeltery/casts/sand/builder_block/leggings_plating","tconstruct:casts/single_use, tconstruct:casts, tconstruct:patterns, tconstruct:casts/single_use/leggings_plating, tconstruct:casts/sand"
"Tinkers' Construct","tconstruct:leggings_plating_sand_cast","Leg Plating Sand Cast","tconstruct:smeltery/casts/sand/builder_cast/leggings_plating","tconstruct:casts/single_use, tconstruct:casts, tconstruct:patterns, tconstruct:casts/single_use/leggings_plating, tconstruct:casts/sand"
"Tinkers' Construct","tconstruct:leggings_plating_sand_cast","Leg Plating Sand Cast","tconstruct:smeltery/casts/sand/molding/leggings_plating","tconstruct:casts/single_use, tconstruct:casts, tconstruct:patterns, tconstruct:casts/single_use/leggings_plating, tconstruct:casts/sand"
"Tinkers' Construct","tconstruct:light_blue_clear_stained_glass","Clear Light Blue Stained Glass","tconstruct:common/glass/light_blue_clear_stained_glass","forge:glass/light_blue, forge:glass/silica, forge:glass, forge:stained_glass"
"Tinkers' Construct","tconstruct:light_blue_clear_stained_glass_pane","Clear Light Blue Stained Glass Pane","tconstruct:common/glass/light_blue_clear_stained_glass_pane","forge:stained_glass_panes, forge:glass_panes/light_blue, forge:glass_panes, forge:glass_panes/silica"
"Tinkers' Construct","tconstruct:light_blue_clear_stained_glass_pane","Clear Light Blue Stained Glass Pane","tconstruct:common/glass/light_blue_clear_stained_glass_pane_from_panes","forge:stained_glass_panes, forge:glass_panes/light_blue, forge:glass_panes, forge:glass_panes/silica"
"Tinkers' Construct","tconstruct:light_gray_clear_stained_glass","Clear Light Gray Stained Glass","tconstruct:common/glass/light_gray_clear_stained_glass","forge:glass/light_gray, forge:glass/silica, forge:glass, forge:stained_glass"
"Tinkers' Construct","tconstruct:light_gray_clear_stained_glass_pane","Clear Light Gray Stained Glass Pane","tconstruct:common/glass/light_gray_clear_stained_glass_pane","forge:stained_glass_panes, forge:glass_panes/light_gray, forge:glass_panes, forge:glass_panes/silica"
"Tinkers' Construct","tconstruct:light_gray_clear_stained_glass_pane","Clear Light Gray Stained Glass Pane","tconstruct:common/glass/light_gray_clear_stained_glass_pane_from_panes","forge:stained_glass_panes, forge:glass_panes/light_gray, forge:glass_panes, forge:glass_panes/silica"
"Tinkers' Construct","tconstruct:lime_clear_stained_glass","Clear Lime Stained Glass","tconstruct:common/glass/lime_clear_stained_glass","forge:glass/silica, forge:glass, forge:stained_glass, forge:glass/lime"
"Tinkers' Construct","tconstruct:lime_clear_stained_glass_pane","Clear Lime Stained Glass Pane","tconstruct:common/glass/lime_clear_stained_glass_pane","forge:stained_glass_panes, forge:glass_panes/lime, forge:glass_panes, forge:glass_panes/silica"
"Tinkers' Construct","tconstruct:lime_clear_stained_glass_pane","Clear Lime Stained Glass Pane","tconstruct:common/glass/lime_clear_stained_glass_pane_from_panes","forge:stained_glass_panes, forge:glass_panes/lime, forge:glass_panes, forge:glass_panes/silica"
"Tinkers' Construct","tconstruct:longbow","Longbow","tconstruct:tools/building/longbow","tconstruct:modifiable/durability, tconstruct:modifiable/broad, tconstruct:modifiable/melee, tconstruct:modifiable/ranged, tconstruct:modifiable/melee/weapon, tconstruct:modifiable/interactable/left, parry:excluded_shields, tconstruct:modifiable/interactable, tconstruct:modifiable, tconstruct:modifiable/ranged/longbows, tconstruct:modifiable/ranged/bows, tconstruct:modifiable/loot_capable_tool, tconstruct:modifiable/held, tconstruct:modifiable/bonus_slots, tconstruct:modifiable/multipart"
"Tinkers' Construct","tconstruct:magenta_clear_stained_glass","Clear Magenta Stained Glass","tconstruct:common/glass/magenta_clear_stained_glass","forge:glass/magenta, forge:glass/silica, forge:glass, forge:stained_glass"
"Tinkers' Construct","tconstruct:magenta_clear_stained_glass_pane","Clear Magenta Stained Glass Pane","tconstruct:common/glass/magenta_clear_stained_glass_pane","forge:stained_glass_panes, forge:glass_panes/magenta, forge:glass_panes, forge:glass_panes/silica"
"Tinkers' Construct","tconstruct:magenta_clear_stained_glass_pane","Clear Magenta Stained Glass Pane","tconstruct:common/glass/magenta_clear_stained_glass_pane_from_panes","forge:stained_glass_panes, forge:glass_panes/magenta, forge:glass_panes, forge:glass_panes/silica"
"Tinkers' Construct","tconstruct:magma_bottle","Magma Bottle","tconstruct:smeltery/casting/slime/magma_bottle",""
"Tinkers' Construct","tconstruct:magma_cake","Magma Cake","tconstruct:gadgets/cake/magma",""
"Tinkers' Construct","tconstruct:maille","Maille","tconstruct:tools/parts/builder/maille","tconstruct:parts"
"Tinkers' Construct","tconstruct:maille","Maille","tconstruct:tools/parts/casting/maille_composite","tconstruct:parts"
"Tinkers' Construct","tconstruct:maille","Maille","tconstruct:tools/parts/casting/maille_gold_cast","tconstruct:parts"
"Tinkers' Construct","tconstruct:maille","Maille","tconstruct:tools/parts/casting/maille_sand_cast","tconstruct:parts"
"Tinkers' Construct","tconstruct:maille_cast","Maille Gold Cast","tconstruct:smeltery/casts/gold/maille","minecraft:piglin_loved, tconstruct:patterns, tconstruct:casts/multi_use/maille, tconstruct:casts/multi_use, tconstruct:casts/gold, tconstruct:casts, tconstruct:patterns/reusable"
"Tinkers' Construct","tconstruct:maille_red_sand_cast","Maille Red Sand Cast","tconstruct:smeltery/casts/red_sand/builder_block/maille","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/single_use/maille, tconstruct:casts/red_sand, tconstruct:patterns"
"Tinkers' Construct","tconstruct:maille_red_sand_cast","Maille Red Sand Cast","tconstruct:smeltery/casts/red_sand/builder_cast/maille","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/single_use/maille, tconstruct:casts/red_sand, tconstruct:patterns"
"Tinkers' Construct","tconstruct:maille_red_sand_cast","Maille Red Sand Cast","tconstruct:smeltery/casts/red_sand/molding/maille","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/single_use/maille, tconstruct:casts/red_sand, tconstruct:patterns"
"Tinkers' Construct","tconstruct:maille_sand_cast","Maille Sand Cast","tconstruct:smeltery/casts/sand/builder_block/maille","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/single_use/maille, tconstruct:patterns, tconstruct:casts/sand"
"Tinkers' Construct","tconstruct:maille_sand_cast","Maille Sand Cast","tconstruct:smeltery/casts/sand/builder_cast/maille","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/single_use/maille, tconstruct:patterns, tconstruct:casts/sand"
"Tinkers' Construct","tconstruct:maille_sand_cast","Maille Sand Cast","tconstruct:smeltery/casts/sand/molding/maille","tconstruct:casts/single_use, tconstruct:casts, tconstruct:casts/single_use/maille, tconstruct:patterns, tconstruct:casts/sand"
"Tinkers' Construct","tconstruct:manyullyn_block","Block of Manyullyn","tconstruct:common/materials/manyullyn_block_from_ingots","tconstruct:anvil_metal, forge:storage_blocks, forge:storage_blocks/manyullyn"
"Tinkers' Construct","tconstruct:manyullyn_block","Block of Manyullyn","tconstruct:smeltery/casting/metal/manyullyn/block","tconstruct:anvil_metal, forge:storage_blocks, forge:storage_blocks/manyullyn"
"Tinkers' Construct","tconstruct:manyullyn_ingot","Manyullyn Ingot","tconstruct:common/materials/manyullyn_ingot_from_block","minecraft:beacon_payment_items, forge:ingots, balm:ingots, forge:ingots/manyullyn"
"Tinkers' Construct","tconstruct:manyullyn_ingot","Manyullyn Ingot","tconstruct:common/materials/manyullyn_ingot_from_nuggets","minecraft:beacon_payment_items, forge:ingots, balm:ingots, forge:ingots/manyullyn"
"Tinkers' Construct","tconstruct:manyullyn_ingot","Manyullyn Ingot","tconstruct:smeltery/casting/metal/manyullyn/ingot_gold_cast","minecraft:beacon_payment_items, forge:ingots, balm:ingots, forge:ingots/manyullyn"
"Tinkers' Construct","tconstruct:manyullyn_ingot","Manyullyn Ingot","tconstruct:smeltery/casting/metal/manyullyn/ingot_sand_cast","minecraft:beacon_payment_items, forge:ingots, balm:ingots, forge:ingots/manyullyn"
"Tinkers' Construct","tconstruct:manyullyn_item_frame","Manyullyn Item Frame","tconstruct:gadgets/frame/manyullyn",""
"Tinkers' Construct","tconstruct:manyullyn_nugget","Manyullyn Nugget","tconstruct:common/materials/manyullyn_nugget_from_ingot","forge:nuggets, balm:nuggets, forge:nuggets/manyullyn"
"Tinkers' Construct","tconstruct:manyullyn_nugget","Manyullyn Nugget","tconstruct:smeltery/casting/metal/manyullyn/nugget_gold_cast","forge:nuggets, balm:nuggets, forge:nuggets/manyullyn"
"Tinkers' Construct","tconstruct:manyullyn_nugget","Manyullyn Nugget","tconstruct:smeltery/casting/metal/manyullyn/nugget_sand_cast","forge:nuggets, balm:nuggets, forge:nuggets/manyullyn"
"Tinkers' Construct","tconstruct:materials_and_you","Materials and You","tconstruct:common/materials_and_you","forge:books/guide, bookshelf:books, minecraft:lectern_books, forge:books, tconstruct:guides"
